symbol,name,sector,market_value,index_weight,amount_shares,isin,country
CPG,COMPASS GROUP PLC,Consumer Discretionary,11701322.65,0.06499,433474,GB00BD6K4575,United Kingdom
DHI,D R HORTON INC,Consumer Discretionary,11697533.68,0.06497,80186,US23331A1097,United States
ADSK,AUTODESK INC,Information Technology,11660898.06,0.06477,55362,US0527691069,United States
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,11653377.03,0.06473,83019,US8288061091,United States
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,11632769.4,0.06461,138140,US5950171042,United States
OKE,ONEOK INC,Energy,11615412.6,0.06451,149145,US6826801036,United States
CM,CANADIAN IMPERIAL BANK OF COMMERCE,Financials,11587839.77,0.06436,245150,CA1360691010,Canada
ROST,ROSS STORES INC,Consumer Discretionary,11560573.4,0.06421,87713,US7782961038,United States
IQV,IQVIA HOLDINGS INC,Health Care,11446187.62,0.06357,50386,US46266C1053,United States
8411,MIZUHO FINANCIAL GROUP INC,Financials,11424586.22,0.06345,594690,JP3885780001,Japan
ATD,ALIMENTATION COUCHE TARD INC,Consumer Staples,11415359.73,0.0634,208227,CA01626P1484,Canada
ALL,ALLSTATE CORP,Financials,11373662.16,0.06317,67256,US0200021014,United States
NEM,NEWMONT,Materials,11349197.1,0.06304,294402,US6516391066,United States
TEL,TE CONNECTIVITY LTD,Information Technology,11332381.12,0.06294,80669,CH0102993182,United States
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,11286496.38,0.06269,54309,US6795801009,United States
OXY,OCCIDENTAL PETROLEUM CORP,Energy,11284518.96,0.06268,170874,US6745991058,United States
CARR,CARRIER GLOBAL CORP,Industrials,11252397.24,0.0625,210798,US14448C1045,United States
MQG,MACQUARIE GROUP LTD DEF,Financials,11221686.66,0.06233,93609,AU000000MQG1,Australia
URI,UNITED RENTALS INC,Industrials,11214633.6,0.06229,17720,US9113631090,United States
BK,BANK OF NEW YORK MELLON CORP,Financials,11187904.0,0.06214,202496,US0640581007,United States
LLOY,LLOYDS BANKING GROUP PLC,Financials,11161146.79,0.06199,17584349,GB0008706128,United Kingdom
1120,AL RAJHI BANK,Financials,11146680.05,0.06191,518777,SA0007879113,Saudi Arabia
GWW,WW GRAINGER INC,Industrials,11138912.74,0.06187,11881,US3848021040,United States
HOLN,HOLCIM LTD AG,Materials,11133097.62,0.06184,130487,CH0012214059,Switzerland
FERG,FERGUSON PLC,Industrials,11116935.16,0.06175,53054,JE00BJVNSS43,United States
SIKA,SIKA AG,Materials,11080934.0,0.06155,38709,CH0418792922,Switzerland
RR.,ROLLS-ROYCE HOLDINGS PLC,Industrials,11077896.99,0.06153,2211460,GB00B63H8491,United Kingdom
AMP,AMERIPRISE FINANCE INC,Financials,11047755.62,0.06136,26774,US03076C1062,United States
INVE B,INVESTOR CLASS B,Financials,11040141.46,0.06132,461308,SE0015811963,Sweden
O,REALTY INCOME REIT CORP,Real Estate,11025729.33,0.06124,211911,US7561091049,United States
STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,11023648.2,0.06123,42615,US21036P1084,United States
MFC,MANULIFE FINANCIAL CORP,Financials,11001509.45,0.0611,479048,CA56501R1064,Canada
MSCI,MSCI INC,Financials,11000280.0,0.0611,21750,US55354G1004,United States
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,10994777.01,0.06107,172413,IE00BY7QL619,United States
WCN,WASTE CONNECTIONS INC,Industrials,10992725.52,0.06106,66882,CA94106B1013,United States
AEP,AMERICAN ELECTRIC POWER INC,Utilities,10986424.32,0.06102,133072,US0255371017,United States
SRE,SEMPRA,Utilities,10977023.16,0.06097,160389,US8168511090,United States
IFX,INFINEON TECHNOLOGIES AG,Information Technology,10954852.45,0.06085,332878,DE0006231004,Germany
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,10953076.7,0.06084,102079,US03769M1062,United States
RSG,REPUBLIC SERVICES INC,Industrials,10927946.13,0.0607,57829,US7607591002,United States
4502,TAKEDA PHARMACEUTICAL LTD,Health Care,10911951.02,0.06061,412634,JP3463000004,Japan
FTNT,FORTINET INC,Information Technology,10899250.63,0.06054,170221,US34959E1091,United States
KMB,KIMBERLY CLARK CORP,Consumer Staples,10893527.25,0.0605,86725,US4943681035,United States
VOLV B,VOLVO CLASS B,Industrials,10847770.13,0.06025,406051,SE0000115446,Sweden
LONN,LONZA GROUP AG,Health Care,10833289.55,0.06017,19367,CH0013841017,Switzerland
TCS,TATA CONSULTANCY SERVICES LTD,Information Technology,10802205.32,0.06,233683,INE467B01029,India
SNOW,SNOWFLAKE CLASS A,Information Technology,10763583.66,0.05978,72526,US8334451098,United States
CCI,CROWN CASTLE INC,Real Estate,10746572.49,0.05969,113877,US22822V1017,United States
HES,HESS CORP,Energy,10744657.98,0.05968,70791,US42809H1077,United States
005935,SAMSUNG ELECTRONICS NON VOTING PRE,Information Technology,10718487.93,0.05953,221960,KR7005931001,Korea (South)
FIS,FIDELITY NATIONAL INFORMATION SERV,Financials,10675910.0,0.0593,152513,US31620M1062,United States
DLR,DIGITAL REALTY TRUST REIT INC,Real Estate,10654423.58,0.05918,77963,US2538681030,United States
PRU,PRUDENTIAL FINANCIAL INC,Financials,10608033.0,0.05892,97590,US7443201022,United States
LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,10590714.76,0.05882,30476,US5500211090,United States
CMI,CUMMINS INC,Industrials,10585540.08,0.05879,36324,US2310211063,United States
PSA,PUBLIC STORAGE REIT,Real Estate,10557477.36,0.05864,40562,US74460D1090,United States
HUM,HUMANA INC,Health Care,10518320.23,0.05842,32381,US4448591028,United States
MNST,MONSTER BEVERAGE CORP,Consumer Staples,10499490.54,0.05832,196399,US61174X1090,United States
7741,HOYA CORP,Health Care,10468869.85,0.05815,91300,JP3837800006,Japan
SQ,BLOCK INC CLASS A,Financials,10447114.68,0.05803,144978,US8522341036,United States
D,DOMINION ENERGY INC,Utilities,10448184.12,0.05803,215116,US25746U1097,United States
9433,KDDI CORP,Communication,10438162.0,0.05798,381200,JP3496400007,Japan
COR,CENCORA INC,Health Care,10408215.3,0.05781,43861,US03073E1055,United States
BN,DANONE SA,Consumer Staples,10392740.31,0.05772,165144,FR0000120644,France
DHL,DEUTSCHE POST AG,Industrials,10370521.0,0.0576,254180,DE0005552004,Germany
FAST,FASTENAL,Industrials,10331347.5,0.05738,153057,US3119001044,United States
GIVN,GIVAUDAN SA,Materials,10301519.57,0.05722,2408,CH0010645932,Switzerland
CNC,CENTENE CORP,Health Care,10297933.75,0.0572,139633,US15135B1017,United States
ALC,ALCON AG,Health Care,10290522.18,0.05716,130144,CH0432492467,Switzerland
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,10261594.33,0.05699,485641,US69608A1088,United States
A,AGILENT TECHNOLOGIES INC,Health Care,10253239.92,0.05695,77418,US00846U1016,United States
AME,AMETEK INC,Industrials,10213942.86,0.05673,57618,US0311001004,United States
VALE3,CIA VALE DO RIO DOCE  SH,Materials,10141539.52,0.05633,853848,BRVALEACNOR0,Brazil
GIS,GENERAL MILLS INC,Consumer Staples,10134812.1,0.05629,146690,US3703341046,United States
DOW,DOW INC,Materials,10123120.98,0.05623,179202,US2605571031,United States
YUM,YUM BRANDS INC,Consumer Discretionary,10090291.69,0.05604,73187,US9884981013,United States
IDXX,IDEXX LABORATORIES INC,Health Care,10072768.78,0.05595,21082,US45168D1046,United States
WKL,WOLTERS KLUWER NV,Industrials,10065728.52,0.05591,66807,NL0000395903,Netherlands
KR,KROGER,Consumer Staples,10011713.48,0.05561,180164,US5010441013,United States
KMI,KINDER MORGAN INC,Energy,10007997.48,0.05559,549588,US49456B1017,United States
LHX,L3HARRIS TECHNOLOGIES INC,Industrials,9967596.0,0.05536,49325,US5024311095,United States
COIN,COINBASE GLOBAL INC CLASS A,Financials,9888619.52,0.05492,45344,US19260Q1076,United States
OTIS,OTIS WORLDWIDE CORP,Industrials,9868796.01,0.05481,103349,US68902V1070,United States
LNG,CHENIERE ENERGY INC,Energy,9831631.69,0.05461,61283,US16411R2085,United States
ADS,ADIDAS N AG,Consumer Discretionary,9813414.06,0.05451,40769,DE000A1EWWW0,Germany
ENI,ENI,Energy,9813252.81,0.0545,604699,IT0003132476,Italy
PETR4,PETROLEO BRASILEIRO PREF SA,Energy,9782132.55,0.05433,1288394,BRPETRACNPR6,Brazil
SYY,SYSCO CORP,Consumer Staples,9767771.4,0.05425,129135,US8718291078,United States
III,3I GROUP PLC,Financials,9743091.65,0.05412,275074,GB00B1YW4409,United Kingdom
PAYX,PAYCHEX INC,Industrials,9740997.42,0.0541,82698,US7043261079,United States
EXPN,EXPERIAN PLC,Industrials,9732713.99,0.05406,243926,GB00B19NLV48,United Kingdom
CTVA,CORTEVA INC,Materials,9726236.04,0.05402,180249,US22052L1044,United States
GEV,GE VERNOVA INC,Industrials,9634353.42,0.05351,70211,US36828A1016,United States
O39,OVERSEA-CHINESE BANKING LTD,Financials,9565186.52,0.05313,950100,SG1S04926220,Singapore
ACGL,ARCH CAPITAL GROUP LTD,Financials,9530971.71,0.05294,104289,BMG0450A1053,United States
DB1,DEUTSCHE BOERSE AG,Financials,9505046.18,0.05279,47715,DE0005810055,Germany
NDA FI,NORDEA BANK,Financials,9479096.23,0.05265,828688,FI4000297767,Finland
BHARTIARTL,BHARTI AIRTEL LTD,Communication,9473022.46,0.05262,625270,INE397D01024,India
388,HONG KONG EXCHANGES AND CLEARING L,Financials,9442879.12,0.05245,338300,HK0388045442,Hong Kong
LEN,LENNAR A CORP,Consumer Discretionary,9442180.8,0.05244,61920,US5260571048,United States
WDS,WOODSIDE ENERGY GROUP LTD,Energy,9435240.28,0.05241,497951,AU0000224040,Australia
TRP,TC ENERGY CORP,Energy,9405549.1,0.05224,266539,CA87807B1076,Canada
CAP,CAPGEMINI,Information Technology,9314824.99,0.05174,43600,FR0000125338,France
TTD,TRADE DESK INC CLASS A,Communication,9299210.75,0.05165,115075,US88339J1051,United States
9999,NETEASE INC,Communication,9219878.7,0.05121,505290,KYG6427A1022,China
EXC,EXELON CORP,Utilities,9208954.16,0.05115,251062,US30161N1019,United States
PWR,QUANTA SERVICES INC,Industrials,9205383.92,0.05113,37469,US74762E1029,United States
BARC,BARCLAYS PLC,Financials,9170286.02,0.05093,4004976,GB0031348658,United Kingdom
BMW,BMW AG,Consumer Discretionary,9132572.36,0.05072,80138,DE0005190003,Germany
RKT,RECKITT BENCKISER GROUP PLC,Consumer Staples,9091545.6,0.0505,176494,GB00B24CGK77,United Kingdom
SGO,COMPAGNIE DE SAINT GOBAIN SA,Industrials,9078112.63,0.05042,119658,FR0000125007,France
MLM,MARTIN MARIETTA MATERIALS INC,Materials,9074681.28,0.0504,15456,US5732841060,United States
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,9022624.42,0.05011,106186,US36266G1076,United States
6902,DENSO CORP,Consumer Discretionary,9004475.99,0.05001,484200,JP3551500006,Japan
IT,GARTNER INC,Information Technology,8993548.83,0.04995,20003,US3666511072,United States
DDOG,DATADOG INC CLASS A,Information Technology,8958183.08,0.04976,71654,US23804L1035,United States
IR,INGERSOLL RAND INC,Industrials,8947801.87,0.0497,100571,US45687V1061,United States
6367,DAIKIN INDUSTRIES LTD,Industrials,8943602.26,0.04967,70900,JP3481800005,Japan
FANG,DIAMONDBACK ENERGY INC,Energy,8878407.6,0.04931,44481,US25278X1090,United States
ADYEN,ADYEN NV,Financials,8861741.41,0.04922,5765,NL0012969182,Netherlands
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,8835919.12,0.04908,131624,US1924461023,United States
HAL,HALLIBURTON,Energy,8813861.95,0.04895,228043,US4062161017,United States
DASH,DOORDASH INC CLASS A,Consumer Discretionary,8697054.9,0.04831,66849,US25809K1051,United States
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,8667168.12,0.04814,59852,US5184391044,United States
CSGP,COSTAR GROUP INC,Real Estate,8661953.64,0.04811,102898,US22160N1090,United States
GMG,GOODMAN GROUP UNITS,Real Estate,8654940.52,0.04807,434352,AU000000GMG2,Australia
NPN,NASPERS LIMITED N LTD,Consumer Discretionary,8649231.87,0.04804,51158,ZAE000325783,South Africa
VMC,VULCAN MATERIALS,Materials,8607847.29,0.04781,33747,US9291601097,United States
CDW,CDW CORP,Information Technology,8601871.5,0.04778,36495,US12514G1085,United States
BBCA,BANK CENTRAL ASIA,Financials,8585960.9,0.04769,14657300,ID1000109507,Indonesia
AHT,ASHTEAD GROUP PLC,Industrials,8584690.84,0.04768,123440,GB0000536739,United Kingdom
DD,DUPONT DE NEMOURS INC,Materials,8570142.09,0.0476,116553,US26614N1028,United States
MRNA,MODERNA INC,Health Care,8546784.0,0.04747,83792,US60770K1079,United States
DVN,DEVON ENERGY CORP,Energy,8517476.59,0.04731,165613,US25179M1036,United States
ADM,ARCHER DANIELS MIDLAND,Consumer Staples,8491190.72,0.04716,137576,US0394831020,United States
VRSK,VERISK ANALYTICS INC,Industrials,8481850.07,0.04711,37979,US92345Y1064,United States
6146,DISCO CORP,Information Technology,8471760.71,0.04705,24200,JP3548600000,Japan
4661,ORIENTAL LAND LTD,Consumer Discretionary,8422506.71,0.04678,283300,JP3198900007,Japan
KVUE,KENVUE INC,Consumer Staples,8420731.44,0.04677,430068,US49177J1025,United States
3988,BANK OF CHINA LTD H,Financials,8416545.89,0.04675,19676000,CNE1000001Z5,China
DG,DOLLAR GENERAL CORP,Consumer Staples,8403842.16,0.04668,57687,US2566771059,United States
9434,SOFTBANK CORP,Communication,8391932.74,0.04661,711600,JP3732000009,Japan
GPN,GLOBAL PAYMENTS INC,Financials,8363831.9,0.04645,68455,US37940X1028,United States
PCG,PG&E CORP,Utilities,8344297.68,0.04635,504492,US69331C1080,United States
EA,ELECTRONIC ARTS INC,Communication,8338816.88,0.04632,66376,US2855121099,United States
AXISBANK,AXIS BANK LTD,Financials,8325389.49,0.04624,679253,INE238A01034,India
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,8321863.2,0.04622,127832,US7445731067,United States
DFS,DISCOVER FINANCIAL SERVICES,Financials,8291294.4,0.04605,66720,US2547091080,United States
RI,PERNOD RICARD SA,Consumer Staples,8269251.5,0.04593,54024,FR0000120693,France
1810,XIAOMI CORP,Information Technology,8264929.42,0.04591,3951600,KYG9830T1067,China
6503,MITSUBISHI ELECTRIC CORP,Industrials,8193677.28,0.04551,508100,JP3902400005,Japan
KDP,KEURIG DR PEPPER INC,Consumer Staples,8187221.13,0.04547,263001,US49271V1008,United States
1180,THE SAUDI NATIONAL BANK,Financials,8155207.88,0.0453,811454,SA13L050IE10,Saudi Arabia
2914,JAPAN TOBACCO INC,Consumer Staples,8109151.17,0.04504,307700,JP3726800000,Japan
AAL,ANGLO AMERICAN PLC,Materials,8102912.92,0.04501,298383,GB00B1XZS820,United Kingdom
BKR,BAKER HUGHES CLASS A,Energy,8103838.4,0.04501,251672,US05722G1004,United States
PPG,PPG INDUSTRIES INC,Materials,8095250.76,0.04496,59916,US6935061076,United States
RCL,ROYAL CARIBBEAN GROUP LTD,Consumer Discretionary,8088802.08,0.04493,63372,LR0008862868,United States
HIG,HARTFORD FINANCIAL SERVICES GROUP,Financials,8017086.35,0.04453,82693,US4165151048,United States
SREN,SWISS RE AG,Financials,7996976.21,0.04442,74429,CH0126881561,Switzerland
VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,7995767.34,0.04441,40071,US9224751084,United States
9432,NIPPON TELEGRAPH AND TELEPHONE COR,Communication,7979529.31,0.04432,7266400,JP3735400008,Japan
ED,CONSOLIDATED EDISON INC,Utilities,7971475.5,0.04428,87695,US2091151041,United States
DBK,DEUTSCHE BANK AG,Financials,7965292.7,0.04424,505087,DE0005140008,Germany
FLTR,FLUTTER ENTERTAINMENT PLC,Consumer Discretionary,7939807.35,0.0441,43208,IE00BWT6H894,United Kingdom
KHC,KRAFT HEINZ,Consumer Staples,7931186.31,0.04405,213721,US5007541064,United States
6273,SMC (JAPAN) CORP,Industrials,7889733.23,0.04382,15000,JP3162600005,Japan
ROK,ROCKWELL AUTOMATION INC,Industrials,7862031.0,0.04367,28746,US7739031091,United States
VRT,VERTIV HOLDINGS CLASS A,Industrials,7861453.43,0.04366,97043,US92537N1081,United States
IFC,INTACT FINANCIAL CORP,Financials,7842837.92,0.04356,48635,CA45823T1066,Canada
FICO,FAIR ISAAC CORP,Information Technology,7780101.5,0.04321,6694,US3032501047,United States
TEAM,ATLASSIAN CORP CLASS A,Information Technology,7776732.87,0.04319,40167,US0494681010,United States
ABX,BARRICK GOLD CORP,Materials,7755130.11,0.04307,456269,CA0679011084,Canada
WTW,WILLIS TOWERS WATSON PLC,Financials,7751630.25,0.04305,29475,IE00BDB6Q211,United States
ASM,ASM INTERNATIONAL NV,Information Technology,7746927.84,0.04303,13345,NL0000334118,Netherlands
PGHN,PARTNERS GROUP HOLDING AG,Financials,7746101.3,0.04302,5873,CH0024608827,Switzerland
HUBS,HUBSPOT INC,Information Technology,7738446.54,0.04298,11913,US4435731009,United States
AEM,AGNICO EAGLE MINES LTD,Materials,7735147.44,0.04296,121754,CA0084741085,Canada
ENGI,ENGIE SA,Utilities,7720085.03,0.04288,457975,FR0010208488,France
6981,MURATA MANUFACTURING LTD,Information Technology,7700920.29,0.04277,427100,JP3914400001,Japan
XYL,XYLEM INC,Industrials,7681354.12,0.04266,60407,US98419M1009,United States
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,7658967.57,0.04254,12347,US6098391054,United States
SLF,SUN LIFE FINANCIAL INC,Financials,7638242.59,0.04242,150527,CA8667961053,Canada
EOAN,E.ON N,Utilities,7610003.15,0.04227,582533,DE000ENAG999,Germany
ANSS,ANSYS INC,Information Technology,7604657.5,0.04224,23435,US03662Q1058,United States
VOW3,VOLKSWAGEN NON-VOTING PREF AG,Consumer Discretionary,7596385.92,0.04219,58459,DE0007664039,Germany
XEL,XCEL ENERGY INC,Utilities,7555484.16,0.04196,140541,US98389B1008,United States
1398,INDUSTRIAL AND COMMERCIAL BANK OF,Financials,7530496.34,0.04183,14349260,CNE1000003G1,China
DELL,DELL TECHNOLOGIES INC CLASS C,Information Technology,7495188.4,0.04163,63320,US24703L2025,United States
DSV,DSV,Industrials,7461428.48,0.04144,48649,DK0060079531,Denmark
ITUB4,ITAU UNIBANCO HOLDING PREF SA,Financials,7453430.56,0.0414,1232905,BRITUBACNPR1,Brazil
6702,FUJITSU LTD,Information Technology,7445451.9,0.04135,466000,JP3818000006,Japan
PETR3,PETROLEO BRASILEIRO SA PETROBRAS,Energy,7411548.33,0.04117,947631,BRPETRACNOR9,Brazil
6857,ADVANTEST CORP,Information Technology,7395692.81,0.04108,199400,JP3122400009,Japan
7011,MITSUBISHI HEAVY INDUSTRIES LTD,Industrials,7393267.58,0.04106,826000,JP3900000005,Japan
LR,LEGRAND SA,Industrials,7372748.89,0.04095,71761,FR0010307819,France
ON,ON SEMICONDUCTOR CORP,Information Technology,7357209.23,0.04086,116911,US6821891057,United States
CVE,CENOVUS ENERGY INC,Energy,7342826.9,0.04078,354899,CA15135U1093,Canada
RIO,RIO TINTO LTD,Materials,7335796.65,0.04074,87115,AU000000RIO1,Australia
NA,NATIONAL BANK OF CANADA,Financials,7295915.32,0.04052,91136,CA6330671034,Canada
9618,JD.COM CLASS A INC,Consumer Discretionary,7291898.7,0.0405,582426,KYG8208B1014,China
MTD,METTLER TOLEDO INC,Health Care,7249572.24,0.04027,6079,US5926881054,United States
AD,KONINKLIJKE AHOLD DELHAIZE NV,Consumer Staples,7222816.18,0.04012,249760,NL0011794037,Netherlands
LT,LARSEN AND TOUBRO LTD,Industrials,7211876.01,0.04006,169680,INE018A01030,India
7751,CANON INC,Information Technology,7193465.48,0.03995,253600,JP3242800005,Japan
HLN,HALEON PLC,Consumer Staples,7188930.39,0.03993,1798359,GB00BMX86B70,United Kingdom
BIIB,BIOGEN INC,Health Care,7183366.08,0.0399,37704,US09062X1037,United States
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,7174929.95,0.03985,19015,US9553061055,United States
ASSA B,ASSA ABLOY B,Industrials,7173059.87,0.03984,257320,SE0007100581,Sweden
FTV,FORTIVE CORP,Industrials,7148528.08,0.0397,89156,US34959J1088,United States
GFNORTEO,GPO FINANCE BANORTE,Financials,7146131.39,0.03969,699600,MXP370711014,Mexico
3382,SEVEN & I HOLDINGS LTD,Consumer Staples,7131394.02,0.03961,559600,JP3422950000,Japan
EFX,EQUIFAX INC,Industrials,7114317.08,0.03951,32708,US2944291051,United States
DSY,DASSAULT SYSTEMES,Information Technology,7110481.28,0.03949,173642,FR0014003TT8,France
VICI,VICI PPTYS INC,Real Estate,7108360.96,0.03948,258298,US9256521090,United States
EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,7098106.4,0.03942,52892,US30225T1025,United States
HSY,HERSHEY FOODS,Consumer Staples,7093817.64,0.0394,38374,US4278661081,United States
